Step,Scenario,Scores,Target Emotion,Reward
261,"Your parents pay a lot of money for your university study, but you have bad grades.","[3, 2, 2, 5, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
262,You are guilty because of some family matters ,"[1, 4, 2, 3, 2, 5, 2, 2, 5, 1, 4, 0, 0, 0, 0]",Guilt,0.38313051408846055
263,You are facing a difficult situation in your family.,"[1, 2, 2, 5, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
264,"You promised someone to help moving, but then you didn't do it.","[2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
265,You didn't help a person you were close to.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
266,You couldn't prevent the suicide of your mother.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
267,For the severe heart disease of your child.,"[2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
268,You broke God's commandments.,"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
269,Living on your parents' money.,"[1, 1, 1, 4, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
270,You didn't do your job properly.,"[5, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
271,Didn't finish your work in time.,"[4, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
272,Lost your job.,"[1, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
273,Because you're unemployed and don't find a job.,"[1, 3, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
274,You made the wrong decision concerning your profession.,"[1, 2, 2, 4, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
275,You didn't finish your dissertation.,"[3, 3, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
276,You didn't help enough with the housework.,"[1, 2, 1, 5, 4, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
277,You procrastinate concerning important tasks.,"[4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
278,You don't take enough care of your body.,"[4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
279,You cannot handle the disease of your husband.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
280,"Your son - 17 - has Asperger's syndrome. Because of him, you are often stretched to your limits. Sometimes, you would like to put him into a facility.","[5, 3, 2, 5, 1, 3, 3, 2, 4, 3, 1, 4, 0, 0, 0]",Guilt,0.08838834764831845
281,You struggle with unpunctuality.,"[5, 2, 5, 3, 5, 2, 3, 1, 1, 2, 0, 0, 0, 0, 0]",Guilt,0.0
282,You forget important things/appointments.,"[3, 3, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
283,You become impulsive towards certain people.,"[2, 4, 5, 1, 2, 1, 2, 3, 1, 3, 0, 0, 0, 0, 0]",Guilt,0.0
284,You have Fears of failure.,"[1, 3, 4, 2, 2, 3, 1, 3, 2, 0, 0, 0, 0, 0, 0]",Guilt,0.0
285,"You stole something: Once upon a time, you found yourself tempted by a desire you couldn't resist, and you made the regrettable decision to steal something. As you pocketed the item, a rush of adrenaline mixed with guilt washed over you. But as time passed, the weight of your actions grew heavier, and the stolen item became a constant reminder of the wrong you had committed.","[2, 1, 1, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
286,"You broke the rules and rode a bicycle with two people on it: Despite knowing the rules and regulations, you decide to break them by riding a bicycle with two people on it. The rush of excitement and the desire to push boundaries lead you to disregard safety precautions and put yourself and others at risk. As you pedal away with your two companions, the wind in your hair, you feel a mix of exhilaration and guilt, knowing that you have chosen to ignore the established rules.","[1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
287,"You crossed the road when the traffic signal was red: You found yourself in a rush, caught up in the hustle and bustle of the city streets. Impatience got the best of you as you crossed the road without hesitation, disregarding the red traffic signal. ","[1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
288,"You broke one of the school rules: You find yourself in a bustling school hallway, surrounded by students rushing to their next class. In the midst of the commotion, you spot an opportunity to take a shortcut through a restricted area. Ignoring the warning signs and the voice of reason in your head, you decide to break one of the school rules and venture into the forbidden zone. As you walk through the prohibited area, a mix of excitement and nervousness fills your mind, aware that you are disobeying the established rules.","[1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
289,"You crossed railway tracks at a crossing when the signal was ringing: You found yourself in a rush one day, desperately trying to get to the other side of the railway tracks. Despite the loud ringing of the crossing signal warning of an oncoming train, you chose to take a risky gamble and crossed the tracks anyway. ","[2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
290,"You did not pay the full bus or train fare:You hurriedly boarded the bus, caught up in the rush of the morning commute. As you fumbled through your pockets, you realized that you didn't have enough change to pay the full fare. Feeling flustered, you quickly handed the bus driver whatever coins you could find, hoping it would be enough. The driver gave you a skeptical look, but allowed you to take a seat. As the bus rumbled along, a wave of guilt washed over you for not paying the complete fare, knowing that it was unfair to the other passengers and the transportation system.","[3, 5, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
291,"You made noise while on the train: You found yourself on a crowded train during the morning rush hour. As the train jostled along, you couldn't help but get carried away in a lively conversation with your friends. Unintentionally, your laughter grew louder and your voices echoed throughout the train car, disrupting the tranquility of the other passengers. Despite the disapproving glances from fellow commuters, you were oblivious to the disturbance caused by your noise.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
292,"You defied your parents: You found yourself caught in a moment of rebellion, fueled by a desire to assert your independence. Despite your parents' warnings and instructions, you chose to defy their authority and go against their wishes. Whether it was staying out past curfew, engaging in activities they prohibited, or making decisions that went against their guidance, you consciously chose to disregard their rules. In that moment, you felt a mix of excitement, defiance, and a longing to break free from their constraints. However, the consequences of your actions would soon unfold, testing the boundaries of your relationship with your parents and forcing you to confront the impact of your defiance.","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
293,"You played until midnight without your parents' permission: You couldn't resist the allure of the late-night adventures that beckoned you. Ignoring your parents' rules and warnings, you plunged into the darkness, immersing yourself in the thrill of the forbidden. Time slipped away unnoticed as you laughed and played with your friends, the adrenaline coursing through your veins. But as the clock struck midnight, a wave of guilt washed over you, knowing you had crossed a line. Sneaking back into your home, you faced the consequences of your actions, knowing that the trust between you and your parents had been strained, and the lesson of respecting boundaries had been learned the hard way.","[3, 4, 2, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
294,"You threw trash on the ground, not in a garbage can: You were walking through the park, carrying an empty soda can in your hand. As you reached the end of your drink, instead of looking for a nearby garbage can, you absentmindedly tossed the can onto the ground without a second thought. The clatter of the can hitting the pavement echoed through the serene surroundings, breaking the tranquility of the environment. You continued on your way, unaware of the negative impact your thoughtless action had on the cleanliness of the park and the perception of those around you.","[4, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
295,You haven't seen your daughter for 25 years.,"[4, 1, 2, 4, 1, 3, 5, 1, 2, 1, 0, 0, 0, 0, 0]",Guilt,0.0
296,You have no contact with your family.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
297,You have no contact with your sister.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
298,"You had to move far away because of your job, which is bad for your family.","[5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
299,You felt the weight of not meeting others' expectations.,"[1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
300,You were cruel to animals in your childhood.,"[1, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
301,The death of your she-dog last year.,"[1, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
302,You are sick too often.,"[2, 2, 1, 1, 5, 1, 1, 2, 2, 3, 5, 0, 0, 0, 0]",Guilt,0.562543950463012
303,Didn't defend yourself against being raped.,"[4, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
304,You survived cancer. Others are dying of it.,"[2, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
305,Your brother died when he was a kid and you live.,"[3, 1, 4, 1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
306,That you live at the expense of the people in the Third World.,"[3, 1, 5, 3, 2, 2, 5, 2, 2, 2, 0, 0, 0, 0, 0]",Guilt,0.0
307,Doing little for the environment.,"[1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
308,You stole a toy from your cousin.,"[5, 5, 1, 1, 4, 3, 2, 3, 3, 5, 4, 0, 0, 0, 0]",Guilt,0.33806170189140666
309,You stole something from a store when you were a kid.,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
310,You engaged in criminal behavior.,"[4, 5, 2, 1, 4, 4, 1, 1, 2, 0, 0, 0, 0, 0, 0]",Guilt,0.0
311,You committed fraud.,"[3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
312,"You do not make something of your life (abandoned several study programs, no vocational training....","[2, 5, 5, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
313,You smoke.,"[1, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
314,You experience sibling jealousy.,"[2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
315,There are times when you get hot-tempered and cannot control yourself.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
316,"You're jittery, with your heart pounding and stomach knotted, as you scan the room full of people for the disapproving looks that you know will come when you do something wrong.","[3, 5, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.28571428571428575
317,"As you wait to give your report on the conference call, you progressively feel nervous and unable to breathe; you put them on hold twice but still are unable to catch your breath.","[3, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.22941573387056177
318,Your voice quivers and you begin to hyperventilate as you give a speech in front of a large group of people who are watching you uneasily.,"[5, 2, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.4423258684646914
319,"After rehearsal, you gather together with the other members of your church choir to talk; your face feels as if it is swelling, your heart races, and you are unable to articulate ideas properly.","[2, 1, 4, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.6324555320336759
320,"Your heart pounds in the suddenly silent room; everyone is watching you, waiting impatiently to hear what you will say.","[5, 2, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.4558423058385518
321,"You're wrong. They say, ""Stupid! You never get anything right!""; your face is hot, and you have to stand there and take it.","[2, 1, 1, 3, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.16666666666666666
322,"Your palms grow clammy as you approach the podium, the weight of all eyes fixed upon you, ready to speak in public.","[5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.0
323,"Laughter echoes around you, and your heart sinks as you become the target of teasing remarks, causing a mix of fearment and hurt.","[4, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.16903085094570333
324,"All eyes turn towards you as you enter a room filled with people already seated, their gazes making you self-conscious and uncertain.","[4, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.7453559924999299
325,"A sea of unfamiliar faces surrounds you, strangers whose intentions and motives are unknown, heightening your sense of vulnerability.","[2, 4, 1, 4, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.1360827634879543
326,"The presence of figures in positions of authority causes a knot to form in your stomach, an inherent fear of judgment and potential consequences.","[1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.9128709291752768
327,"The weight of scrutiny intensifies as you feel the eyes of others fixed upon you, silently watching your every move, amplifying the pressure to perform.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.0
328,"A pang of rejection courses through you as others turn away, their indifference a painful reminder of not being accepted or included.","[3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.2886751345948129
329,"The feeling of disapproval hangs heavy in the air, an unspoken judgment that chips away at your sense of self-worth and belonging.","[1, 1, 3, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.588348405414552
330,"You speak, but your words are met with indifference as those around you ignore your presence, leaving you feeling invisible and insignificant.","[1, 4, 3, 4, 1, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.3418817293789138
331,"Eyes narrow and laughter ensues as you stumble, you become the center of attention, exposing your vulnerability and feeling foolish.","[2, 2, 1, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.17407765595569782
332,"After jumping out of the car, you start to have a severe panic attack, you become clammy, you are in a knot, and you feel tense all over.","[2, 3, 1, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.15811388300841897
333,"Your heart races and blood rushes to your head as you pull into the parking space; you approach the store with cautious steps, legs trembling, and you feel you must escape.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.0
334,"Your heart pounds, you feel nauseous, and you are shaking as you drive yourself to the doctor; you are worried that you are going to die as you are unsure if you are sick or experiencing a panic attack.","[2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.0
335,"At the baseball park, you are walking and suddenly you feel an intense rush of fear; your heart is pounding, your breath is labored, and your stomach is in a knot.","[2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.21821789023599236
336,"The silence envelops you as you find yourself alone, the absence of company magnifying your sense of isolation and vulnerability.","[3, 2, 3, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fear,0.43301270189221935
