Scenario,True_Emotion,Mapped_Emotion,Factor,Predicted_Emotion,Match,Top_Emotion_1,Score_1,Top_Emotion_2,Score_2,Top_Emotion_3,Score_3
"Your fiance had told you that her parents would neither approve of your career plans nor appreciate your personal style. However, she wanted you to meet them, and so you agreed, even though she explained that they would probably not keep their disapproval to themselves.",Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.354701966047287,disgust,0.2650343775749206,anger,0.2355986535549163
"You had plans to go to dinner with a friend, but you knew this person is very critical and vocal and will not hesitate to make his complaints known to the waiter.",Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.3879459500312805,fear,0.3039606213569641,anger,0.1893906891345977
"During your third date with someone whom you liked very much, you found that you were again the person paying the check for dinner. You wanted to see this person again, but you didn't want to get stuck paying every time, so you would have to discuss this issue directly with the person.",Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.5773502588272095,anger,0.1423413455486297,sadness,0.1204660385847091
"After purchasing contact lenses, you returned to the store to have them adjusted. When you returned a third time to have them readjusted, you were told, ""Most people have trouble adjusting to them."" But the lenses still aren't comfortable, so now you have to take them back yet again.",Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.5904685854911804,anger,0.240504190325737,disgust,0.0614505223929882
"You took a class in creative writing where there was a weekly writing assignment. For the first two weeks, you handed in the assignments and the instructor returned them with comments. However, on the third week of the course, the instructor decided to ask people to read their assignments out loud. Unfortunately, he called on you to read yours.",Embarrassment,embarrassment,Centre of Attention,fear,False,fear,0.3773223459720611,sadness,0.2410982549190521,disgust,0.1695334017276764
"You were attending a magic show with some friends in a packed auditorium, sitting at the front close to the stage. The magician announced that she needed an assistant from the audience for her next trick. To your surprise, she called on you to come up on stage and help.",Embarrassment,embarrassment,Centre of Attention,fear,False,fear,0.6278082132339478,joy,0.1137487664818763,neutral,0.0870625749230384
"You were attending a cocktail party where you didn't know many people. Just as you started to enter, you heard an announcement that the guest of honor was arriving, and a spotlight was turned on the door. However, the spotlight followed your entrance instead of the real guest of honor who was just behind you.",Embarrassment,embarrassment,Centre of Attention,neutral,False,neutral,0.3470821976661682,disgust,0.3208039402961731,fear,0.1493591368198394
"On your birthday, as you entered your apartment, 25 people yelled ""SURPRISE!!!"" to celebrate with you.",Embarrassment,embarrassment,Centre of Attention,neutral,False,neutral,0.3389348983764648,joy,0.2098596394062042,disgust,0.2004766017198562
"At the annual company picnic, the boss usually gives a speech to the workers about the company's accomplishments and goals. This year, while listening to the speech with some co-workers, the boss mentioned your name, asked you to stand up, and specifically thanked you for your hard work and dedication.",Embarrassment,embarrassment,Centre of Attention,joy,False,joy,0.5550153851509094,fear,0.1966631263494491,neutral,0.1526288837194442
"While going through the check-out line at K-Mart, balloons started flying, horns started blaring, and someone asked you to come and stand under a spotlight. They announced over the PA system that you were their 1,000,000th customer and would receive a free TV.",Embarrassment,embarrassment,Centre of Attention,surprise,False,surprise,0.357791930437088,neutral,0.2816905975341797,fear,0.125939130783081
"On the evening of your birthday, some friends took you to dinner at Houlihan's, which was packed. As you were all waiting for dessert, you suddenly saw five waiters and waitresses approaching you with a cake and candles. They started singing ""Happy Birthday!"" to surprise you.",Embarrassment,embarrassment,Centre of Attention,surprise,False,surprise,0.4981985092163086,joy,0.2370012551546096,neutral,0.0942051410675048
"You were sitting in a large lecture class when members of the college acappella singing group entered the hall. They interrupted the lecture and said, ""Excuse me, Professor, but we have a very important message for one of your students..."" It turned out they were referring to you, and you had to raise your hand and let them know where you were. Then they sang a Valentine's medley specifically for you.",Embarrassment,embarrassment,Centre of Attention,surprise,False,surprise,0.4114196896553039,disgust,0.2192650586366653,joy,0.1853179782629013
"One day, while sitting in a large class, the professor volunteered you to help him demonstrate an experiment in front of the class.",Embarrassment,embarrassment,Centre of Attention,neutral,False,neutral,0.3350213170051574,disgust,0.3237265050411224,fear,0.1980133354663849
"During your high school graduation ceremony, the winner of the high school citizen of the year award was announced, and it was you. You had to walk to the front of the auditorium to receive the award.",Embarrassment,embarrassment,Centre of Attention,joy,False,joy,0.2346118688583374,surprise,0.2136963605880737,fear,0.1807601898908615
"After a hectic day of classes, you go to a restaurant on campus. You sit down and order a rather large meal. You eat slowly and order a second and third drink. When the waiter brings the check, you discover that your wallet is missing. You frantically look through your pockets, then your coat and your book bag. You realize that you left your wallet on your desk.",Embarrassment,embarrassment,Centre of Attention,neutral,False,neutral,0.2822158336639404,fear,0.2142677009105682,sadness,0.1893469989299774
"You are shopping at a local grocery store. Because you are in a rush, you hurriedly are grabbing items off the shelf. Once you get to the produce section, you grab an apple off the top of the pile. The pile of apples topples, causing an avalanche of apples. You are left there, standing, surrounded by apples with everyone looking at you and you have to tell a worker what you did.",Embarrassment,embarrassment,Centre of Attention,fear,False,fear,0.2887529730796814,neutral,0.1872467100620269,anger,0.1854997873306274
"You are attending a formal party at your boss' house. Everyone present is very prominent in your workplace as well as your community. After getting punch, you head for the patio. As you stride toward the group outside, you slam into the sliding glass door that you thought was open, spilling the drink all over you. You hear the muted laughter and a few people ask you if you are all right.",Embarrassment,embarrassment,Centre of Attention,neutral,False,neutral,0.3705973029136657,disgust,0.3306512832641601,anger,0.1867264062166214
"You are leaving class with an acquaintance you wish to impress. You think that the conversation is going well and you feel that the person is getting a good impression of you. You are walking up to the door of the building while turned around talking to this person. As you attempt to push the door, someone opens it and you fall flat on your face, in full view of the class. Everyone, including your acquaintance, breaks into laughter.",Embarrassment,embarrassment,Centre of Attention,disgust,False,disgust,0.3469566404819488,neutral,0.2988553047180176,sadness,0.2029987871646881
"You are assigned to give a presentation for class. You feel uncomfortable because of your Embarrass of speaking in front of large groups. You prepare intensely, reading your presentation aloud many times. You are very eager not to make any mistakes. During the presentation, you feel that things are going smoothly. However, while you are reading a statistic, you say ""sex"" instead of ""six."" Most of your classmates smirk to one another.",Embarrassment,embarrassment,Centre of Attention,disgust,False,disgust,0.3146956264972687,joy,0.2969460785388946,neutral,0.1228985786437988
"You are at a public beach and you feel like going for a swim. The waves are rough but there are other people swimming near you. As you dive in, you realize that your bathing suit has fallen down and that people are staring at you.",Embarrassment,embarrassment,Centre of Attention,sadness,False,sadness,0.3174192905426025,fear,0.2106903791427612,surprise,0.166771188378334
